graph_id,split
grafo8632.84,train
grafo8633.75,train
grafo8634.75,train
grafo8635.73,train
grafo8636.74,train
grafo8637.84,train
grafo8638.75,train
grafo8639.75,train
grafo864.16,train
grafo8640.84,train
grafo8642.91,train
grafo8643.89,train
grafo8644.92,train
grafo8645.92,train
grafo8646.92,train
grafo8647.91,train
grafo8648.73,train
grafo8649.86,train
grafo865.28,train
grafo8650.91,train
grafo8651.92,train
grafo8653.74,train
grafo8654.73,train
grafo8655.95,train
grafo8656.73,train
grafo8657.88,train
grafo8658.89,train
grafo8659.92,train
grafo866.19,train
grafo8660.64,train
grafo8661.64,train
grafo8662.91,train
grafo8663.75,train
grafo8664.89,train
grafo8665.74,train
grafo8666.85,train
grafo8667.96,train
grafo8668.91,train
grafo8669.91,train
grafo867.12,train
grafo8670.89,train
grafo8671.93,train
grafo8672.71,train
grafo8673.98,train
grafo8674.100,train
grafo8675.93,train
grafo8676.94,train
grafo8677.74,train
grafo8678.73,train
grafo8679.73,train
grafo868.12,train
grafo8680.73,train
grafo8681.86,train
grafo8682.87,train
grafo8683.79,train
grafo8684.86,train
grafo8685.74,train
grafo8686.89,train
grafo8687.86,train
grafo8688.89,train
grafo8689.87,train
grafo869.10,train
grafo8690.85,train
grafo8691.89,train
grafo8692.87,train
grafo8693.86,train
grafo8694.81,train
grafo8695.85,train
grafo8696.73,train
grafo8697.74,train
grafo8698.73,train
grafo8699.97,train
grafo870.10,train
grafo8700.74,train
grafo8701.90,train
grafo8702.91,train
grafo8703.74,train
grafo8704.97,train
grafo8705.82,train
grafo8706.86,train
grafo8707.92,train
grafo8708.96,train
grafo8709.87,train
grafo871.14,train
grafo8710.98,train
grafo8711.90,train
grafo8712.90,train
grafo8713.93,train
grafo8714.73,train
grafo8715.93,train
grafo8716.80,train
grafo8717.90,train
grafo8718.97,train
grafo8719.93,train
grafo872.24,train
grafo8720.100,train
grafo8721.74,train
grafo8722.73,train
grafo8723.73,train
grafo8724.89,train
grafo8725.86,train
grafo8726.87,train
grafo8727.79,train
grafo8728.87,train
grafo8729.87,train
grafo873.20,train
grafo8730.86,train
grafo8731.88,train
grafo8732.88,train
grafo8733.88,train
grafo8734.89,train
grafo8735.60,train
grafo8736.91,train
grafo8737.90,train
grafo8738.66,train
grafo8739.99,train
grafo874.20,train
grafo8740.87,train
grafo8741.87,train
grafo8742.88,train
grafo8743.87,train
grafo8744.90,train
grafo8745.90,train
grafo8746.93,train
grafo8747.89,train
grafo8748.88,train
grafo8749.65,train
grafo875.20,train
grafo8750.86,train
grafo8751.87,train
grafo8752.88,train
grafo8753.91,train
grafo8754.91,train
grafo8755.93,train
grafo8756.90,train
grafo8757.96,train
grafo8758.100,train
grafo8759.94,train
grafo876.38,train
grafo8760.71,train
grafo8761.89,train
grafo8762.86,train
grafo8763.87,train
grafo8764.87,train
grafo8765.86,train
grafo8766.87,train
grafo8767.86,train
grafo8768.86,train
grafo8769.86,train
grafo877.16,train
grafo8770.86,train
grafo8771.66,train
grafo8772.79,train
grafo8773.88,train
grafo8774.88,train
grafo8775.96,train
grafo8776.96,train
grafo8777.98,train
grafo8778.90,train
grafo8779.88,train
grafo878.13,train
grafo8780.96,train
grafo8781.88,train
grafo8782.88,train
grafo8783.85,train
grafo8784.94,train
grafo8785.89,train
grafo8786.91,train
grafo8787.91,train
grafo8788.91,train
grafo8789.95,train
grafo879.15,train
grafo8790.97,train
grafo8791.94,train
grafo8792.98,train
grafo8793.100,train
grafo8794.79,train
grafo8795.86,train
grafo8796.88,train
grafo8797.100,train
grafo8798.93,train
grafo8799.90,train
grafo880.17,train
grafo8800.93,train
grafo8801.91,train
grafo8802.91,train
grafo8803.96,train
grafo8804.87,train
grafo8805.80,train
grafo8806.98,train
grafo8807.87,train
grafo8808.91,train
grafo8809.94,train
grafo881.10,train
grafo8810.88,train
grafo8811.96,train
grafo8812.99,train
grafo8813.88,train
grafo8814.88,train
grafo8815.87,train
grafo8816.67,train
grafo8817.88,train
grafo8818.89,train
grafo8819.87,train
grafo882.26,train
grafo8820.92,train
grafo8821.94,train
grafo8822.88,train
grafo8823.93,train
grafo8824.91,train
grafo8825.92,train
grafo8826.100,train
grafo8827.64,train
grafo8828.89,train
grafo8829.87,train
grafo883.14,train
grafo8830.88,train
grafo8831.91,train
grafo8832.91,train
grafo8833.94,train
grafo8834.87,train
grafo8835.87,train
grafo8836.88,train
grafo8837.87,train
grafo8838.83,train
grafo8839.89,train
grafo884.17,train
grafo8840.90,train
grafo8841.88,train
grafo8842.89,train
grafo8843.96,train
grafo8844.88,train
grafo8845.92,train
grafo8846.94,train
grafo8847.60,train
grafo8848.90,train
grafo8849.65,train
grafo885.18,train
grafo8850.90,train
grafo8851.90,train
grafo8852.90,train
grafo8853.89,train
grafo8854.89,train
grafo8855.100,train
grafo8856.97,train
grafo8857.99,train
grafo8858.92,train
grafo8859.89,train
grafo886.15,train
grafo8860.73,train
grafo8861.94,train
grafo8862.89,train
grafo8863.94,train
grafo8864.98,train
grafo8865.100,train
grafo8867.97,train
grafo8868.60,train
grafo8869.60,train
grafo887.13,train
grafo8870.60,train
grafo8871.64,train
grafo8872.88,train
grafo8873.88,train
grafo8874.60,train
grafo8875.98,train
grafo8876.88,train
grafo8877.88,train
grafo8878.93,train
grafo8879.92,train
grafo888.12,train
grafo8881.91,train
grafo8882.100,train
grafo8883.71,train
grafo8884.64,train
grafo8885.88,train
grafo8886.91,train
grafo8887.89,train
grafo8888.99,train
grafo8889.89,train
grafo889.21,train
grafo8890.95,train
grafo8891.90,train
grafo8892.100,train
grafo8893.96,train
grafo8894.60,train
grafo8895.78,train
grafo8896.60,train
grafo8897.88,train
grafo8898.60,train
grafo8899.89,train
grafo890.13,train
grafo8900.94,train
grafo8902.89,train
grafo8903.97,train
grafo8904.92,train
grafo8905.100,train
grafo8906.75,train
grafo8907.97,train
grafo8908.96,train
grafo8909.89,train
grafo891.13,train
grafo8910.91,train
grafo8911.100,train
grafo8912.90,train
grafo8913.88,train
grafo8914.88,train
grafo8915.91,train
grafo8916.91,train
grafo8917.66,train
grafo8918.96,train
grafo8919.92,train
grafo892.23,train
grafo8920.94,train
grafo8921.98,train
grafo8922.92,train
grafo8923.90,train
grafo8924.89,train
grafo8925.89,train
grafo8926.89,train
grafo8927.88,train
grafo8928.74,train
grafo8929.91,train
grafo893.17,train
grafo8930.97,train
grafo8931.60,train
grafo8932.89,train
grafo8933.60,train
grafo8934.88,train
grafo8935.88,train
grafo8936.94,train
grafo8937.90,train
grafo8938.90,train
grafo8939.75,train
grafo894.16,train
grafo8940.88,train
grafo8941.90,train
grafo8942.96,train
grafo8943.98,train
grafo8944.97,train
grafo8945.94,train
grafo8946.90,train
grafo8947.89,train
grafo8948.88,train
grafo8949.94,train
grafo895.12,train
grafo8950.67,train
grafo8951.93,train
grafo8952.90,train
grafo8953.94,train
grafo8954.91,train
grafo8955.96,train
grafo8956.92,train
grafo8957.90,train
grafo8958.89,train
grafo8959.90,train
grafo896.16,train
grafo8960.95,train
grafo8961.75,train
grafo8962.93,train
grafo8963.92,train
grafo8964.89,train
grafo8965.92,train
grafo8966.89,train
grafo8967.95,train
grafo8968.90,train
grafo8969.94,train
grafo897.12,train
grafo8970.97,train
grafo8971.63,train
grafo8972.77,train
grafo8973.70,train
grafo8974.79,train
grafo8975.72,train
grafo8976.85,train
grafo8977.66,train
grafo8978.63,train
grafo8979.80,train
grafo898.10,train
grafo8980.95,train
grafo8981.93,train
grafo8982.80,train
grafo8983.63,train
grafo8984.66,train
grafo8985.73,train
grafo8986.65,train
grafo8987.65,train
grafo8988.69,train
grafo8989.62,train
grafo899.14,train
grafo8990.61,train
grafo8991.99,train
grafo8992.66,train
grafo8993.87,train
grafo8994.73,train
grafo8995.69,train
grafo8996.67,train
grafo8997.96,train
grafo8998.66,train
grafo8999.86,train
grafo900.11,train
grafo9000.64,train
grafo9001.66,train
grafo9002.63,train
grafo9003.84,train
grafo9004.85,train
grafo9006.61,train
grafo9007.64,train
grafo9008.91,train
grafo9009.71,train
grafo901.21,train
grafo9010.78,train
grafo9011.66,train
grafo9012.91,train
grafo9013.84,train
grafo9014.63,train
grafo9015.63,train
grafo9016.74,train
grafo9017.61,train
grafo9018.85,train
grafo9019.82,train
grafo902.22,train
grafo9020.65,train
grafo9021.69,train
grafo9022.63,train
grafo9023.78,train
grafo9024.75,train
grafo9025.85,train
grafo9026.87,train
grafo9027.87,train
grafo9028.69,train
grafo9029.66,train
grafo903.17,train
grafo9030.92,train
grafo9031.62,train
grafo9032.68,train
grafo9033.80,train
grafo9034.68,train
grafo9035.70,train
grafo9036.68,train
grafo9037.70,train
grafo9038.73,train
grafo9039.66,train
grafo904.20,train
grafo9040.63,train
grafo9041.92,train
grafo9042.98,train
grafo9043.73,train
grafo9044.76,train
grafo9045.72,train
grafo9046.84,train
grafo9047.80,train
grafo9048.63,train
grafo9049.61,train
grafo905.15,train
grafo9050.75,train
grafo9051.63,train
grafo9052.66,train
grafo9053.100,train
grafo9054.99,train
grafo9056.96,train
grafo9057.64,train
grafo9058.63,train
grafo9059.65,train
grafo906.12,train
grafo9060.64,train
grafo9061.69,train
grafo9062.70,train
grafo9063.73,train
grafo9064.68,train
grafo9065.70,train
grafo9066.71,train
grafo9067.61,train
grafo9068.70,train
grafo9069.69,train
grafo907.10,train
grafo9070.67,train
grafo9071.67,train
grafo9072.74,train
grafo9073.68,train
grafo9074.70,train
grafo9075.72,train
grafo9076.77,train
grafo9077.70,train
grafo9078.70,train
grafo9079.72,train
grafo908.12,train
grafo9080.61,train
grafo9081.64,train
grafo9082.68,train
grafo9083.67,train
grafo9084.72,train
grafo9085.63,train
grafo9086.67,train
grafo9087.73,train
grafo9088.68,train
grafo9089.73,train
grafo909.47,train
grafo9090.64,train
grafo9091.86,train
grafo9092.61,train
grafo9093.61,train
grafo9094.83,train
grafo9095.69,train
grafo9096.80,train
grafo9097.65,train
grafo9098.64,train
grafo9099.83,train
grafo910.10,train
grafo9100.80,train
grafo9101.72,train
grafo9102.66,train
grafo9103.80,train
grafo9104.82,train
grafo9105.75,train
grafo9106.67,train
grafo9107.63,train
grafo9108.67,train
grafo9109.63,train
grafo911.12,train
grafo9110.63,train
grafo9111.85,train
grafo9112.82,train
grafo9113.74,train
grafo9114.79,train
grafo9115.82,train
grafo9116.80,train
grafo9117.71,train
grafo9118.65,train
grafo9119.80,train
grafo912.14,train
grafo9120.64,train
grafo9121.65,train
grafo9122.79,train
grafo9123.68,train
grafo9124.64,train
grafo9125.71,train
grafo9126.82,train
grafo9127.84,train
grafo9128.64,train
grafo9129.77,train
grafo913.15,train
grafo9130.71,train
grafo9131.74,train
grafo9132.62,train
grafo9133.82,train
grafo9134.64,train
grafo9135.85,train
grafo9136.67,train
grafo9137.82,train
grafo9138.65,train
grafo9139.85,train
grafo914.26,train
grafo9140.85,train
grafo9141.60,train
grafo9142.60,train
grafo9143.66,train
grafo9144.81,train
grafo9145.68,train
grafo9146.79,train
grafo9147.75,train
grafo9148.66,train
grafo9149.67,train
grafo915.24,train
grafo9150.82,train
grafo9151.63,train
grafo9152.66,train
grafo9153.74,train
grafo9154.66,train
grafo9155.63,train
grafo9156.63,train
grafo9157.68,train
grafo9158.65,train
grafo9159.64,train
grafo916.83,train
grafo9160.72,train
grafo9161.75,train
grafo9162.67,train
grafo9163.72,train
grafo9164.66,train
grafo9165.68,train
grafo9166.81,train
grafo9167.67,train
grafo9168.63,train
grafo9169.67,train
grafo917.17,train
grafo9170.65,train
grafo9171.84,train
grafo9172.86,train
grafo9173.71,train
grafo9174.81,train
grafo9175.70,train
grafo9176.67,train
grafo9177.83,train
grafo9178.64,train
grafo9179.63,train
grafo918.24,train
grafo9180.64,train
grafo9181.67,train
grafo9183.69,train
grafo9184.61,train
grafo9185.64,train
grafo9186.62,train
grafo9187.67,train
grafo9188.75,train
grafo9189.77,train
grafo919.12,train
grafo9190.80,train
grafo9191.69,train
grafo9192.67,train
grafo9193.73,train
grafo9194.62,train
grafo9195.66,train
grafo9196.81,train
grafo9197.70,train
grafo9198.81,train
grafo9199.77,train
grafo920.24,train
grafo9200.68,train
grafo9201.83,train
grafo9202.71,train
grafo9203.68,train
grafo9204.71,train
grafo9205.80,train
grafo9206.66,train
grafo9207.64,train
grafo9208.76,train
grafo9209.66,train
grafo921.16,train
grafo9210.78,train
grafo9211.63,train
grafo9212.82,train
grafo9213.77,train
grafo9214.66,train
grafo9215.69,train
grafo9216.65,train
grafo9217.88,train
grafo9218.80,train
grafo9219.65,train
grafo922.14,train
grafo9220.67,train
grafo9221.63,train
grafo9222.82,train
grafo9223.65,train
grafo9224.65,train
grafo9225.62,train
grafo9226.75,train
grafo9227.88,train
grafo9228.81,train
grafo9229.77,train
grafo923.17,train
grafo9230.83,train
grafo9231.81,train
grafo9232.69,train
grafo9233.64,train
grafo9234.63,train
grafo9235.72,train
grafo9236.80,train
grafo9237.82,train
grafo9238.85,train
grafo9239.62,train
grafo924.19,train
grafo9240.77,train
grafo9241.89,train
grafo9242.72,train
grafo9243.78,train
grafo9244.79,train
grafo9245.82,train
grafo9246.63,train
grafo9247.79,train
grafo9248.64,train
grafo9249.66,train
grafo925.21,train
grafo9250.73,train
grafo9251.65,train
grafo9252.84,train
grafo9253.76,train
grafo9254.81,train
grafo9255.67,train
grafo9256.79,train
grafo9257.62,train
grafo9258.62,train
grafo9259.64,train
grafo926.14,train
grafo9260.68,train
grafo9261.82,train
grafo9262.72,train
grafo9263.76,train
grafo9264.70,train
grafo9265.62,train
grafo9266.66,train
grafo9267.79,train
grafo9268.78,train
grafo9269.64,train
grafo927.11,train
grafo9270.63,train
grafo9271.66,train
grafo9272.65,train
grafo9273.78,train
grafo9274.65,train
grafo9275.79,train
grafo9276.72,train
grafo9277.76,train
grafo9278.61,train
grafo9279.72,train
grafo928.13,train
grafo9280.62,train
grafo9281.75,train
grafo9282.68,train
grafo9283.66,train
grafo9284.68,train
grafo9285.86,train
grafo9286.77,train
grafo9287.69,train
grafo9288.67,train
grafo9289.89,train
grafo929.16,train
grafo9290.75,train
grafo9291.63,train
grafo9292.63,train
grafo9293.74,train
grafo9294.84,train
grafo9295.66,train
grafo9296.71,train
grafo9297.70,train
grafo9298.63,train
grafo9299.92,train
grafo930.13,train
grafo9300.70,train
grafo9301.61,train
grafo9302.66,train
grafo9303.90,train
grafo9304.65,train
grafo9305.62,train
grafo9306.83,train
grafo9307.82,train
grafo9308.63,train
grafo9309.78,train
grafo931.13,train
grafo9310.74,train
grafo9311.68,train
grafo9312.83,train
grafo9314.88,train
grafo9315.87,train
grafo9316.86,train
grafo9317.65,train
grafo9318.81,train
grafo9319.82,train
grafo932.28,train
grafo9320.66,train
grafo9321.64,train
grafo9322.67,train
grafo9323.79,train
grafo9324.66,train
grafo9325.63,train
grafo9326.77,train
grafo9327.89,train
grafo9328.68,train
grafo9329.65,train
grafo933.12,train
grafo9330.69,train
grafo9331.85,train
grafo9332.89,train
grafo9333.80,train
grafo9334.68,train
grafo9335.78,train
grafo9336.63,train
grafo9337.86,train
grafo9338.86,train
grafo9339.83,train
grafo934.16,train
grafo9340.88,train
grafo9341.73,train
grafo9342.72,train
grafo9343.80,train
grafo9344.98,train
grafo9345.67,train
grafo9346.91,train
grafo9347.96,train
grafo9348.77,train
grafo9349.64,train
grafo935.21,train
grafo9350.63,train
grafo9351.73,train
grafo9352.80,train
grafo9353.75,train
grafo9354.68,train
grafo9355.84,train
grafo9356.66,train
grafo9357.99,train
grafo9358.62,train
grafo9359.62,train
grafo936.12,train
grafo9360.63,train
grafo9361.65,train
grafo9362.98,train
grafo9363.70,train
grafo9364.64,train
grafo9365.63,train
grafo9366.66,train
grafo9367.61,train
grafo9368.72,train
grafo9369.69,train
grafo937.11,train
grafo9370.66,train
grafo9371.77,train
grafo9372.78,train
grafo9373.70,train
grafo9374.65,train
grafo9375.65,train
grafo9376.71,train
grafo9377.72,train
grafo9378.68,train
grafo9379.61,train
grafo938.10,train
grafo9380.62,train
grafo9381.79,train
grafo9382.67,train
grafo9383.63,train
grafo9384.64,train
grafo9385.63,train
grafo9386.66,train
grafo9387.66,train
grafo9388.66,train
grafo9389.77,train
grafo939.15,train
grafo9390.63,train
grafo9391.61,train
grafo9392.71,train
grafo9393.66,train
grafo9394.64,train
grafo9395.79,train
grafo9396.88,train
grafo9397.78,train
grafo9398.66,train
grafo9399.69,train
grafo940.20,train
grafo9400.63,train
grafo9401.80,train
grafo9402.64,train
grafo9403.66,train
grafo9404.65,train
grafo9405.62,train
grafo9406.84,train
grafo9407.78,train
grafo9408.61,train
grafo9409.86,train
grafo941.29,train
grafo9410.67,train
grafo9411.65,train
grafo9412.82,train
grafo9413.80,train
grafo9414.75,train
grafo9415.65,train
grafo9416.67,train
grafo9417.65,train
grafo9418.74,train
grafo9419.60,train
grafo942.31,train
grafo9420.64,train
grafo9421.82,train
grafo9422.86,train
grafo9423.72,train
grafo9424.63,train
grafo9425.78,train
grafo9426.65,train
grafo9427.72,train
grafo9428.85,train
grafo9429.86,train
grafo943.21,train
grafo9430.65,train
grafo9431.79,train
grafo9432.89,train
grafo9433.65,train
grafo9434.83,train
grafo9435.72,train
grafo9436.82,train
grafo9437.64,train
grafo9438.76,train
grafo9439.78,train
grafo944.14,train
grafo9440.83,train
grafo9441.73,train
grafo9442.63,train
grafo9443.82,train
grafo9444.65,train
grafo9445.89,train
grafo9446.62,train
grafo9447.64,train
grafo9448.78,train
grafo9449.72,train
grafo945.17,train
grafo9450.84,train
grafo9451.61,train
grafo9452.66,train
grafo9453.80,train
grafo9454.70,train
grafo9455.63,train
grafo9456.65,train
grafo9457.79,train
grafo9458.71,train
grafo9459.79,train
grafo946.22,train
grafo9460.64,train
grafo9461.78,train
grafo9462.68,train
grafo9463.77,train
grafo9464.85,train
grafo9465.82,train
grafo9466.69,train
grafo9467.64,train
grafo9468.79,train
grafo9469.85,train
grafo947.15,train
grafo9470.65,train
grafo9471.92,train
grafo9472.68,train
grafo9473.64,train
grafo9474.70,train
grafo9475.65,train
grafo9476.79,train
grafo9477.63,train
grafo9478.78,train
grafo9479.68,train
grafo948.15,train
grafo9481.67,train
grafo9482.79,train
grafo9483.83,train
grafo9484.60,train
grafo9485.73,train
grafo9486.81,train
grafo9487.73,train
grafo9488.65,train
grafo9489.83,train
grafo949.10,train
grafo9490.80,train
grafo9491.79,train
grafo9492.80,train
grafo9493.87,train
grafo9494.61,train
grafo9495.67,train
grafo9496.64,train
grafo9497.85,train
grafo9498.71,train
grafo9499.66,train
grafo950.19,train
grafo9500.83,train
grafo9501.66,train
grafo9502.75,train
grafo9503.77,train
grafo9504.64,train
grafo9505.75,train
grafo9506.70,train
grafo9507.66,train
grafo9508.69,train
grafo9509.64,train
grafo951.13,train
grafo9510.65,train
grafo9511.84,train
grafo9512.65,train
grafo9513.74,train
grafo9514.68,train
grafo9515.67,train
grafo9516.64,train
grafo9517.63,train
grafo9518.68,train
grafo9519.65,train
grafo952.19,train
